Year,State_Name,Constituency_No,Constituency_Name,v1,v2,v3
1998,Tripura,2,TRIPURA EAST,50.3,38.9,9.7
1998,Maharashtra,1,RAJAPUR,50.37,35.33,8.39
1998,Maharashtra,2,RATNAGIRI,49.38,42.93,4.19
1998,Maharashtra,3,KOLABA,35.16,33.87,29.51
1998,Maharashtra,4,MUMBAI SOUTH,52.59,46.39,0.3
1998,Maharashtra,5,MUMBAI SOUTH CENTRAL,43.14,43.1,10.86
1998,Maharashtra,6,MUMBAI NORTH CENTRAL,50.18,45.69,1.47
1998,Maharashtra,7,MUMBAI NORTH EAST,51.07,46.46,0.53
1998,Maharashtra,8,MUMBAI NORTH WEST,47.47,45.0,3.64
1998,Maharashtra,9,MUMBAI NORTH,52.1,44.75,1.69
1998,Maharashtra,10,THANE,59.21,32.5,2.64
1998,Maharashtra,11,DAHANU,43.51,37.39,18.27
1998,Maharashtra,12,NASHIK,57.19,41.83,0.44
1998,Maharashtra,13,MALEGAON,42.88,30.72,13.07
1998,Maharashtra,14,DHULE,55.79,44.04,0.17
1998,Maharashtra,15,NANDURBAR,53.65,42.06,3.64
1998,Maharashtra,16,ERANDOL,51.87,47.37,0.44
1998,Maharashtra,17,JALGAON,54.4,45.31,0.3
1998,Maharashtra,18,BULDHANA,51.82,43.85,2.09
1998,Maharashtra,19,AKOLA,50.64,46.11,1.7
1998,Maharashtra,20,WASHIM,57.23,39.96,1.24
1998,Maharashtra,21,AMRAVATI,49.76,47.5,1.15
1998,Maharashtra,22,RAMTEK,52.02,41.32,4.94
1998,Maharashtra,23,NAGPUR,57.41,38.16,2.52
1998,Maharashtra,24,BHANDARA,49.13,46.21,1.98
1998,Maharashtra,25,CHIMUR,47.46,47.17,2.06
1998,Maharashtra,26,CHANDRAPUR,55.93,37.25,2.3
1998,Maharashtra,27,WARDHA,48.47,36.22,7.96
1998,Maharashtra,28,YAVATMAL,47.71,38.76,9.62
1998,Maharashtra,29,HINGOLI,52.53,40.72,6.17
1998,Maharashtra,30,NANDED,47.81,41.11,4.87
1998,Maharashtra,31,PARBHANI,52.69,45.21,1.17
1998,Maharashtra,32,JALNA,46.83,46.54,2.8
1998,Maharashtra,33,AURANGABAD,50.96,47.2,0.86
1998,Maharashtra,34,BEED,46.45,45.5,3.29
1998,Maharashtra,35,LATUR,45.53,45.06,6.86
1998,Maharashtra,36,OSMANABAD,52.81,43.96,1.35
1998,Maharashtra,37,SHOLAPUR,55.44,38.23,4.42
1998,Maharashtra,38,PANDHARPUR,54.84,37.81,6.16
1998,Maharashtra,39,AHMEDNAGAR,49.33,47.15,1.54
1998,Maharashtra,40,KOPARGAON,56.29,43.0,0.54
1998,Maharashtra,41,KHED,56.72,40.26,0.88
1998,Maharashtra,42,PUNE,52.79,41.48,4.15
1998,Maharashtra,43,BARAMATI,65.81,32.45,0.66
1998,Maharashtra,45,KARAD,62.01,35.19,1.08
1998,Maharashtra,46,SANGLI,55.59,43.58,0.49
1998,Maharashtra,47,ICHALKARANJI,48.02,46.32,3.36
1998,Maharashtra,48,KOLHAPUR,51.66,43.01,5.33
1998,Sikkim,1,SIKKIM,65.72,33.11,1.17
1999,Assam,1,KARIMGANJ,49.55,43.33,5.04
1999,Assam,2,SILCHAR,55.54,37.36,4.9
1999,Assam,3,AUTONOMOUS DISTRICT,53.98,38.5,7.08
1999,Assam,4,DHUBRI,34.58,31.95,21.61
1999,Assam,5,KOKRAJHAR,37.57,27.75,19.37
1999,Assam,6,BARPETA,43.2,31.35,18.73
1999,Assam,7,GAUHATI,45.95,36.96,14.21
1999,Assam,8,MANGALDOI,34.09,32.11,18.59
1999,Assam,9,TEZPUR,34.09,30.3,30.0
1999,Assam,10,NOWGONG,43.17,38.52,13.59
1999,Assam,11,KALIABOR,49.23,27.17,22.05
1999,Assam,12,JORHAT,48.31,32.55,18.74
1999,Assam,13,DIBRUGARH,48.57,36.54,13.62
1999,Assam,14,LAKHIMPUR,34.41,27.08,24.81
1999,Andhra_Pradesh,1,SRIKAKULAM,56.81,42.09,1.11
1999,Andhra_Pradesh,2,PARVATHIPURAM,49.54,47.38,1.59
1999,Andhra_Pradesh,3,BOBBILI,48.95,48.4,2.37
1999,Andhra_Pradesh,4,VISAKHAPATNAM,49.96,45.56,3.01
1999,Andhra_Pradesh,5,BHADRACHALAM,40.3,35.21,16.81
1999,Andhra_Pradesh,6,ANAKAPALLI,52.75,44.9,1.87
1999,Andhra_Pradesh,7,KAKINADA,53.64,38.69,5.47
1999,Andhra_Pradesh,8,RAJAHMUNDRY,51.73,44.2,1.98
1999,Andhra_Pradesh,9,AMALAPURAM,55.56,37.63,3.99
1999,Andhra_Pradesh,10,NARASAPUR,59.78,36.22,4.0
1999,Andhra_Pradesh,11,ELURU,52.23,44.78,1.57
1999,Andhra_Pradesh,12,MACHILIPATNAM,54.44,42.78,1.7
1999,Andhra_Pradesh,13,VIJAYAWADA,51.96,42.59,3.97
1999,Andhra_Pradesh,14,TENALI,52.63,41.32,5.55
1999,Andhra_Pradesh,15,GUNTUR,51.08,45.92,1.26
1999,Andhra_Pradesh,16,BAPATLA,55.83,42.92,0.68
1999,Andhra_Pradesh,17,NARASARAOPET,50.27,48.66,0.5
1999,Andhra_Pradesh,18,ONGOLE,50.58,47.76,0.82
1999,Andhra_Pradesh,19,NELLORE,49.51,44.26,4.01
1999,Andhra_Pradesh,20,TIRUPATHI,48.89,47.31,1.56
1999,Andhra_Pradesh,21,CHITTOOR,50.18,47.95,1.55
1999,Andhra_Pradesh,22,RAJAMPET,48.76,44.65,3.4
1999,Andhra_Pradesh,23,CUDDAPAH,50.89,47.21,0.72
1999,Andhra_Pradesh,24,HINDUPUR,56.25,38.74,2.03
1999,Andhra_Pradesh,25,ANANTAPUR,50.27,47.47,1.97
1999,Andhra_Pradesh,26,KURNOOL,51.27,48.01,0.41
1999,Andhra_Pradesh,27,NANDYAL,53.68,43.73,1.78
1999,Andhra_Pradesh,28,NAGARKURNOOL,53.11,44.87,0.82
1999,Andhra_Pradesh,29,MAHABUBNAGAR,49.46,43.03,4.39
1999,Andhra_Pradesh,30,HYDERABAD,41.36,35.74,18.51
1999,Andhra_Pradesh,31,SECUNDERABAD,52.19,42.13,1.39
1999,Andhra_Pradesh,32,SIDDIPET,55.95,41.21,1.63
1999,Andhra_Pradesh,33,MEDAK,48.2,45.54,1.75
1999,Andhra_Pradesh,34,NIZAMABAD,49.51,49.05,0.84
1999,Andhra_Pradesh,35,ADILABAD,52.49,37.73,4.72
1999,Andhra_Pradesh,36,PEDDAPALLI,47.24,45.39,4.91
1999,Andhra_Pradesh,37,KARIMNAGAR,49.73,47.31,1.4
1999,Andhra_Pradesh,38,HANAMKONDA,51.56,39.78,5.21
1999,Andhra_Pradesh,39,WARANGAL,46.35,44.74,3.68
1999,Andhra_Pradesh,40,KHAMMAM,35.85,34.93,20.12
1999,Andhra_Pradesh,41,NALGONDA,44.97,36.58,17.79
1999,Andhra_Pradesh,42,MIRYALGUDA,44.12,38.4,14.44
1999,Dadra_&_Nagar_Haveli,1,DADRA & NAGAR HAVELI,41.52,20.83,19.51
1999,Himachal_Pradesh,1,SIMLA,52.78,43.4,1.94
1999,Himachal_Pradesh,2,MANDI,62.05,37.11,0.7
1999,Himachal_Pradesh,3,KANGRA,58.8,40.58,0.36
1999,Himachal_Pradesh,4,HAMIRPUR,60.52,37.25,1.17
1999,Punjab,1,GURDASPUR,47.01,46.81,5.32
1999,Punjab,2,AMRITSAR,50.29,44.87,2.98
1999,Punjab,3,TARN TARAN,51.44,38.72,6.39
1999,Punjab,4,JULLUNDUR,47.47,41.33,6.87
1999,Punjab,5,PHILLAUR,42.95,38.61,15.34
1999,Punjab,6,HOSHIARPUR,44.15,38.26,15.34
1999,Punjab,7,ROPAR,45.91,35.03,16.63
1999,Punjab,8,PATIALA,46.06,35.97,11.42
1999,Punjab,9,LUDHIANA,52.02,36.24,9.73
1999,Punjab,10,SANGRUR,42.08,29.93,26.87
1999,Punjab,11,BHATINDA,50.34,40.91,6.56
1999,Punjab,12,FARIDKOT,48.0,47.41,1.57
1999,Punjab,13,FEROZEPUR,40.03,38.04,20.43
1999,Puducherry,1,PONDICHERRY,37.17,31.73,25.16
1999,Daman_&_Diu,1,DAMAN AND DIU,49.48,43.13,6.74
1999,Arunachal_Pradesh,1,ARUNACHAL WEST,55.87,30.07,14.06
1999,Arunachal_Pradesh,2,ARUNACHAL EAST,58.21,36.45,5.34
1999,Odisha,1,MAYURBHANJ,52.97,26.9,16.33
1999,Odisha,2,BALASORE,55.68,37.94,3.46
1999,Odisha,3,BHADRAK,58.52,40.5,0.63
1999,Odisha,4,JAJPUR,59.19,39.99,0.44
1999,Odisha,5,KENDRAPARA,57.91,41.45,0.64
1999,Odisha,6,CUTTACK,65.76,32.64,0.5
1999,Odisha,7,JAGATSINGHPUR,58.0,38.32,3.56
1999,Odisha,8,PURI,57.98,38.04,1.97
1999,Odisha,9,BHUBANESWAR,66.27,28.86,1.54
1999,Odisha,10,ASKA,74.91,21.36,2.19
1999,Odisha,11,BERHAMPUR,54.46,44.97,0.57
1999,Odisha,12,KORAPUT,50.33,48.13,1.54
1999,Odisha,13,NOWRANGPUR,50.78,48.31,0.91
1999,Odisha,14,KALAHANDI,57.89,39.75,1.58
1999,Odisha,15,PHULBANI,56.6,40.39,2.43
1999,Odisha,16,BOLANGIR,64.06,35.43,0.51
1999,Odisha,17,SAMBALPUR,57.56,39.23,2.01
1999,Odisha,18,DEOGARH,55.3,42.53,0.78
1999,Odisha,19,DHENKANAL,41.19,40.58,16.1
1999,Odisha,20,SUNDARGARH,52.85,28.16,16.26
1999,Odisha,21,KEONJHAR,67.47,31.46,1.07
1999,Gujarat,1,KUTCH,49.91,48.78,0.57
1999,Gujarat,2,SURENDRANAGAR,52.11,46.59,0.47
1999,Gujarat,3,JAMNAGAR,54.08,43.93,0.51
1999,Gujarat,4,RAJKOT,57.29,41.41,0.54
1999,Gujarat,5,PORBANDAR,64.64,33.53,0.76
1999,Gujarat,6,JUNAGADH,54.2,44.68,0.89
1999,Gujarat,7,AMRELI,53.42,44.5,1.3
1999,Gujarat,8,BHAVNAGAR,61.0,37.71,0.55
1999,Gujarat,9,DHANDHUKA,49.71,48.58,1.29
1999,Gujarat,10,AHMEDABAD,53.19,43.15,1.4
1999,Gujarat,11,GANDHINAGAR,61.14,35.65,1.34
1999,Gujarat,12,MEHSANA,54.16,45.29,0.21
1999,Gujarat,13,PATAN,51.52,47.95,0.33
1999,Gujarat,14,BANASKANTHA,51.97,47.59,0.44
1999,Gujarat,15,SABARKANTHA,50.6,48.43,0.32
1999,Gujarat,16,KAPADVANJ,62.17,37.29,0.28
1999,Gujarat,17,DOHAD,50.12,47.43,1.86
1999,Gujarat,18,GODHRA,59.32,39.24,1.44
1999,Gujarat,19,KAIRA,53.17,46.22,0.35
1999,Gujarat,20,ANAND,49.94,49.27,0.33
1999,Gujarat,21,CHHOTA UDAIPUR,48.79,48.56,1.77
1999,Gujarat,22,BARODA,55.17,39.33,4.75
1999,Gujarat,23,BROACH,49.94,41.83,6.37
1999,Gujarat,24,SURAT,68.82,28.35,0.75
1999,Gujarat,25,MANDVI,53.31,43.85,1.51
1999,Gujarat,26,BULSAR,51.57,46.97,0.95
1999,West_Bengal,1,COOCH BEHAR,49.69,37.56,10.13
1999,West_Bengal,2,ALIPURDUARS,51.25,31.12,15.68
1999,West_Bengal,3,JALPAIGURI,48.78,35.69,12.02
1999,West_Bengal,4,DARJEELING,44.24,24.96,21.98
1999,West_Bengal,5,RAIGANJ,46.74,38.15,12.57
1999,West_Bengal,6,BALURGHAT,44.67,37.19,17.01
1999,West_Bengal,7,MALDA,40.22,37.19,21.3
1999,West_Bengal,8,JANGIPUR,45.47,37.56,15.57
1999,West_Bengal,9,MURSHIDABAD,47.3,32.39,17.2
1999,West_Bengal,10,BERHAMPORE,46.86,36.56,14.53
1999,West_Bengal,11,KRISHNAGAR,43.82,41.16,12.67
1999,West_Bengal,12,NABADWIP,45.84,41.93,10.82
1999,West_Bengal,13,BARASAT,50.28,40.88,7.44
1999,West_Bengal,14,BASIRHAT,47.64,37.99,13.85
1999,West_Bengal,15,JOYNAGAR,49.39,35.4,9.22
1999,West_Bengal,16,MATHURAPUR,46.78,40.46,10.96
1999,West_Bengal,17,DIAMOND HARBOUR,47.7,39.27,12.59
1999,West_Bengal,18,JADAVPUR,48.97,42.23,8.04
1999,West_Bengal,19,BARRACKPORE,48.06,43.15,7.19
1999,West_Bengal,20,DUM DUM,51.59,40.29,7.19
1999,West_Bengal,21,CALCUTTA NORTH WEST,46.6,25.37,24.0
1999,West_Bengal,22,CALCUTTA NORTH EAST,45.17,38.86,12.83
1999,West_Bengal,23,CALCUTTA SOUTH,58.26,31.68,6.43
1999,West_Bengal,24,HOWRAH,49.98,39.44,9.23
1999,West_Bengal,25,ULUBERIA,49.4,41.04,8.9
1999,West_Bengal,26,SERAMPORE,45.14,39.9,14.61
1999,West_Bengal,27,HOOGHLY,47.94,46.58,5.23
1999,West_Bengal,28,ARAMBAGH,53.98,41.48,4.37
1999,West_Bengal,29,PANSKURA,49.19,43.45,7.25
1999,West_Bengal,30,TAMLUK,50.04,44.01,4.91
1999,West_Bengal,31,CONTAI,48.45,46.96,4.18
1999,West_Bengal,32,MIDNAPORE,48.63,45.25,5.51
1999,West_Bengal,33,JHARGRAM,50.82,37.09,10.65
1999,West_Bengal,34,PURULIA,51.55,25.88,20.46
1999,West_Bengal,35,BANKURA,52.73,37.95,4.91
1999,West_Bengal,36,VISHNUPUR,57.89,36.13,3.5
1999,West_Bengal,37,DURGAPUR,53.15,39.58,6.72
1999,West_Bengal,38,ASANSOL,46.27,41.63,10.95
1999,West_Bengal,39,BURDWAN,61.56,30.51,6.9
1999,West_Bengal,40,KATWA,50.25,38.45,9.93
1999,West_Bengal,41,BOLPUR,59.36,35.53,4.74
1999,West_Bengal,42,BIRBHUM,51.65,29.93,17.46
1999,Manipur,1,INNER MANIPUR,34.65,32.8,30.34
1999,Manipur,2,OUTER MANIPUR,26.73,20.35,15.31
1999,Karnataka,1,BIDAR,48.0,27.16,15.41
1999,Karnataka,2,GULBARGA,47.6,38.17,8.88
1999,Karnataka,3,RAICHUR,52.44,27.35,9.3
1999,Karnataka,4,KOPPAL,46.1,44.45,7.4
1999,Karnataka,5,BELLARY,51.7,44.7,3.6
1999,Karnataka,6,DAVANGERE,46.93,45.02,7.61
1999,Karnataka,7,CHITRADURGA,44.58,43.23,12.19
1999,Karnataka,8,TUMKUR,41.21,32.95,24.59
1999,Karnataka,9,CHIKBALLAPUR,51.63,25.83,16.08
1999,Karnataka,10,KOLAR,39.47,29.32,22.96
1999,Karnataka,11,KANAKAPURA,43.19,40.43,13.17
1999,Karnataka,12,BANGALORE NORTH,51.1,34.03,10.29
1999,Karnataka,13,BANGALORE SOUTH,50.99,42.78,2.83
1999,Karnataka,14,MANDYA,52.22,33.22,10.31
1999,Karnataka,15,CHAMARAJANAGAR,40.59,38.49,14.01
1999,Karnataka,16,MYSORE,37.58,36.09,21.15
1999,Karnataka,17,MANGALORE,49.13,47.95,2.92
1999,Karnataka,18,UDUPI,51.44,46.83,1.73
1999,Karnataka,19,HASSAN,46.39,29.88,19.99
1999,Karnataka,20,CHIKMAGALUR,45.39,41.16,9.83
1999,Karnataka,21,SHIMOGA,53.02,41.24,4.76
1999,Karnataka,22,KANARA,47.85,46.43,4.87
1999,Karnataka,23,DHARWAD SOUTH,46.24,41.15,12.61
1999,Karnataka,24,DHARWAD NORTH,47.95,42.17,9.88
1999,Karnataka,25,BELGAUM,49.05,42.67,6.21
1999,Karnataka,26,CHIKKODI,52.79,41.41,2.09
1999,Karnataka,27,BAGALKOT,50.27,40.12,9.62
1999,Karnataka,28,BIJAPUR,48.84,43.71,5.38
1999,Jammu_&_Kashmir,1,BARAMULLA,43.94,25.1,13.4
1999,Jammu_&_Kashmir,2,SRINAGAR,57.27,19.26,19.03
1999,Jammu_&_Kashmir,3,ANANTNAG,37.66,24.55,15.21
1999,Jammu_&_Kashmir,4,LADAKH,45.04,43.24,5.01
1999,Jammu_&_Kashmir,5,UDHAMPUR,49.01,19.23,19.09
1999,Jammu_&_Kashmir,6,JAMMU,43.46,22.13,18.97
1999,Rajasthan,1,GANGANAGAR,53.84,39.43,2.92
1999,Rajasthan,2,BIKANER,52.75,42.65,2.57
1999,Rajasthan,3,CHURU,51.66,44.78,1.5
1999,Rajasthan,4,JHUNJHUNU,49.36,37.95,10.8
1999,Rajasthan,5,SIKAR,45.56,41.8,10.74
1999,Rajasthan,6,JAIPUR,56.5,38.96,1.62
1999,Rajasthan,7,DAUSA,49.95,49.02,0.53
1999,Rajasthan,8,ALWAR,52.95,43.53,1.43
1999,Rajasthan,9,BHARATPUR,48.37,31.45,14.23
1999,Rajasthan,10,BAYANA,47.45,40.72,8.78
1999,Rajasthan,11,SAWAI MADHOPUR,54.16,42.64,2.1
1999,Rajasthan,12,AJMER,55.96,41.19,2.84
1999,Rajasthan,13,TONK,53.25,44.29,1.1
1999,Rajasthan,14,KOTA,50.91,46.97,1.25
1999,Rajasthan,15,JHALAWAR,60.43,37.94,0.55
1999,Rajasthan,17,SALUMBER,51.73,42.42,3.99
1999,Rajasthan,18,UDAIPUR,53.23,45.5,0.88
1999,Rajasthan,19,CHITTORGARH,50.84,46.22,2.29
1999,Rajasthan,20,BHILWARA,47.96,45.59,4.7
1999,Rajasthan,21,PALI,59.46,39.82,0.54
1999,Rajasthan,22,JALORE,51.38,45.8,1.11
1999,Rajasthan,23,BARMER,51.11,47.24,0.88
1999,Rajasthan,24,JODHPUR,56.14,38.88,2.39
1999,Rajasthan,25,NAGAUR,38.02,31.14,29.49
1999,Chandigarh,1,CHANDIGARH,47.0,45.07,2.75
1999,Andaman_&_Nicobar_Islands,1,ANDAMAN & NICOBAR ISLANDS,52.74,43.17,3.3
1999,Goa,1,PANAJI,54.96,35.73,3.2
1999,Goa,2,MORMUGAO,48.47,41.87,4.81
1999,Kerala,1,KASARAGOD,45.77,42.36,11.02
1999,Kerala,2,CANNANORE,48.67,47.51,2.96
1999,Kerala,3,BADAGARA,47.15,44.13,7.3
1999,Kerala,4,CALICUT,46.63,40.5,10.2
1999,Kerala,5,MANJERI,54.01,38.78,7.21
1999,Kerala,6,PONNANI,54.08,35.29,9.64
1999,Kerala,7,PALGHAT,46.19,42.37,10.9
1999,Kerala,8,OTTAPALAM,46.32,44.56,9.12
1999,Kerala,9,TRICHUR,47.07,45.48,6.07
1999,Kerala,10,MUKUNDAPURAM,50.56,43.88,3.92
1999,Kerala,11,ERNAKULAM,50.78,36.44,10.01
1999,Kerala,12,MUVATTUPUZHA,51.93,40.75,6.96
1999,Kerala,13,KOTTAYAM,47.27,45.82,5.7
1999,Kerala,14,IDUKKI,47.2,46.0,4.59
1999,Kerala,15,ALLEPPEY,49.79,45.34,3.51
1999,Kerala,16,MAVELIKARA,46.76,41.72,11.1
1999,Kerala,17,ADOOR,48.27,45.12,6.29
1999,Kerala,18,QUILON,47.84,45.22,5.79
1999,Kerala,19,CHIRAYINKIL,45.13,44.67,9.32
1999,Kerala,20,TRIVANDRUM,38.15,36.23,20.93
1999,Nagaland,1,NAGALAND,71.18,22.42,5.12
1999,Lakshadweep,1,LAKSHADWEEP,53.96,43.28,1.82
1999,Delhi,1,NEW DELHI,54.96,42.66,0.7
1999,Delhi,2,SOUTH DELHI,52.25,46.25,0.57
1999,Delhi,3,OUTER DELHI,55.12,39.4,3.26
1999,Delhi,4,EAST DELHI,50.22,42.25,3.61
1999,Delhi,5,CHANDNI CHOWK,36.19,35.22,25.79
1999,Delhi,6,DELHI SADAR,51.45,46.47,0.69
1999,Delhi,7,KAROL BAGH,49.93,45.1,2.19
1999,Meghalaya,1,SHILLONG,39.75,29.38,11.05
1999,Meghalaya,2,TURA,63.18,23.94,10.36
1999,Haryana,1,AMBALA,51.63,33.65,12.08
1999,Haryana,2,KURUKSHETRA,60.61,38.01,0.44
1999,Haryana,3,KARNAL,56.25,37.07,3.48
1999,Haryana,4,SONEPAT,69.83,29.17,0.31
1999,Haryana,5,ROHTAK,57.93,35.09,4.3
1999,Haryana,6,FARIDABAD,49.34,44.75,4.97
1999,Haryana,7,MAHENDRAGARH,56.49,37.81,3.47
1999,Haryana,8,BHIWANI,52.01,24.26,20.69
1999,Haryana,9,HISSAR,62.03,36.93,0.34
1999,Haryana,10,SIRSA,65.98,31.4,1.7
1999,Bihar,1,BAGAHA,45.86,36.25,9.92
1999,Bihar,2,BETTIAH,49.78,44.03,3.38
1999,Bihar,3,MOTIHARI,50.02,46.82,1.74
1999,Bihar,4,GOPALGANJ,49.22,44.35,4.04
1999,Bihar,5,SIWAN,54.83,36.34,7.6
1999,Bihar,6,MAHARAJGANJ,57.15,42.22,0.63
1999,Bihar,7,CHAPRA,50.71,45.05,1.61
1999,Bihar,8,HAJIPUR,55.75,42.21,0.64
1999,Bihar,9,VAISHALI,43.46,37.06,15.84
1999,Bihar,10,MUZAFFARPUR,50.56,42.12,4.81
1999,Bihar,11,SITAMARHI,55.28,41.64,0.73
1999,Bihar,12,SHEOHAR,48.51,48.15,1.29
1999,Bihar,13,MADHUBANI,46.48,37.63,14.06
1999,Bihar,14,JHANJHARPUR,55.73,36.78,4.34
1999,Bihar,15,DARBHANGA,52.16,44.84,1.32
1999,Bihar,16,ROSERA,58.11,38.36,1.08
1999,Bihar,17,SAMASTIPUR,46.62,45.02,2.23
1999,Bihar,18,BARH,48.23,48.05,2.81
1999,Bihar,19,BALIA,33.93,31.52,28.0
1999,Bihar,20,SAHARSA,54.45,41.36,1.8
1999,Bihar,21,MADHEPURA,50.7,46.02,1.29
1999,Bihar,22,ARARIA,48.32,47.98,1.47
1999,Bihar,23,KISHANGANJ,35.96,34.75,27.52
1999,Bihar,24,PURNEA,63.17,26.76,4.3
1999,Bihar,25,KATIHAR,43.92,22.52,22.14
1999,Bihar,26,RAJMAHAL,44.68,33.59,20.46
1999,Bihar,27,DUMKA,36.87,36.02,24.68
1999,Bihar,28,GODDA,34.91,22.3,17.18
1999,Bihar,29,BANKA,37.28,33.86,25.66
1999,Bihar,30,BHAGALPUR,47.94,41.15,3.99
1999,Bihar,31,KHAGARIA,44.29,39.49,10.9
1999,Bihar,32,MONGHYR,49.15,46.05,1.41
1999,Bihar,33,BEGUSARAI,50.1,46.96,1.47
1999,Bihar,34,NALANDA,53.29,41.15,4.89
1999,Bihar,35,PATNA,47.3,41.45,5.94
1999,Bihar,36,ARRAH,38.74,25.21,20.82
1999,Bihar,37,BUXAR,39.15,37.22,11.27
1999,Bihar,38,SASARAM,39.37,36.51,12.68
1999,Bihar,39,BIKRAMGANJ,47.12,42.38,7.13
1999,Bihar,40,AURANGABAD,47.05,36.61,12.45
1999,Bihar,41,JAHANABAD,42.99,40.77,12.81
1999,Bihar,42,NAWADA,53.38,43.49,1.33
1999,Bihar,43,GAYA,50.21,46.94,1.51
1999,Bihar,44,CHATRA,52.73,39.51,2.7
1999,Bihar,45,KODARMA,46.02,44.31,3.55
1999,Bihar,46,GIRIDIH,46.7,42.97,8.04
1999,Bihar,47,DHANBAD,48.07,46.21,2.44
1999,Bihar,48,HAZARIBAGH,47.98,17.12,12.05
1999,Bihar,49,RANCHI,65.72,23.93,6.76
1999,Bihar,50,JAMSHEDPUR,45.4,26.06,12.8
1999,Bihar,51,SINGHBHUM,49.04,31.59,15.17
1999,Bihar,52,KHUNTI,46.31,39.82,13.09
1999,Bihar,53,LOHARDAGA,45.02,43.97,7.77
1999,Bihar,54,PALAMAU,53.37,36.65,6.84
1999,Mizoram,1,MIZORAM,58.8,35.26,2.89
1999,Uttar_Pradesh,1,TEHRI GARHWAL,43.01,39.75,10.39
1999,Uttar_Pradesh,2,GARHWAL,50.77,44.49,1.43
1999,Uttar_Pradesh,3,ALMORA,48.39,45.5,1.92
1999,Uttar_Pradesh,4,NAINITAL,44.13,29.97,15.56
1999,Uttar_Pradesh,5,BIJNOR,30.4,27.03,26.06
1999,Uttar_Pradesh,6,AMROHA,43.87,31.77,12.32
1999,Uttar_Pradesh,7,MORADABAD,39.56,24.5,19.32
1999,Uttar_Pradesh,8,RAMPUR,41.77,27.52,13.62
1999,Uttar_Pradesh,9,SAMBHAL,41.85,23.17,22.15
1999,Uttar_Pradesh,10,BUDAUN,39.15,32.31,22.83
1999,Uttar_Pradesh,11,AONLA,33.48,30.46,23.83
1999,Uttar_Pradesh,12,BAREILLY,44.67,24.12,19.53
1999,Uttar_Pradesh,13,PILIBHIT,57.94,25.88,7.86
1999,Uttar_Pradesh,14,SHAHJAHANPUR,30.74,28.07,22.6
1999,Uttar_Pradesh,15,KHERI,28.7,28.06,25.64
1999,Uttar_Pradesh,16,SHAHABAD,33.46,26.88,26.48
1999,Uttar_Pradesh,17,SITAPUR,33.15,27.44,20.67
1999,Uttar_Pradesh,18,MISRIKH,26.01,25.33,23.95
1999,Uttar_Pradesh,19,HARDOI,37.16,36.19,22.11
1999,Uttar_Pradesh,20,LUCKNOW,48.11,31.71,10.46
1999,Uttar_Pradesh,21,MOHANLALGANJ,29.93,24.11,22.89
1999,Uttar_Pradesh,22,UNNAO,35.1,28.7,25.33
1999,Uttar_Pradesh,23,RAE BARELI,32.76,22.01,20.13
1999,Uttar_Pradesh,24,PRATAPGARH,35.65,34.59,13.81
1999,Uttar_Pradesh,25,AMETHI,67.12,19.06,5.39
1999,Uttar_Pradesh,26,SULTANPUR,28.43,26.04,21.22
1999,Uttar_Pradesh,27,AKBARPUR,35.16,27.93,24.73
1999,Uttar_Pradesh,28,FAIZABAD,29.4,20.64,16.17
1999,Uttar_Pradesh,29,BARA BANKI,33.97,25.07,20.25
1999,Uttar_Pradesh,30,KAISERGANJ,36.8,28.69,18.36
1999,Uttar_Pradesh,31,BAHRAICH,37.63,36.67,16.28
1999,Uttar_Pradesh,32,BALRAMPUR,38.31,35.29,14.83
1999,Uttar_Pradesh,33,GONDA,42.14,31.88,11.23
1999,Uttar_Pradesh,34,BASTI,29.79,29.48,24.64
1999,Uttar_Pradesh,35,DOMARIAGANJ,32.13,26.36,24.54
1999,Uttar_Pradesh,36,KHALILABAD,35.64,31.12,24.14
1999,Uttar_Pradesh,37,BANSGAON,30.84,29.23,22.92
1999,Uttar_Pradesh,38,GORAKHPUR,41.1,39.97,14.43
1999,Uttar_Pradesh,39,MAHARAJGANJ,35.42,33.85,25.31
1999,Uttar_Pradesh,40,PADRAUNA,28.28,24.44,22.41
1999,Uttar_Pradesh,41,DEORIA,36.28,30.21,19.45
1999,Uttar_Pradesh,42,SALEMPUR,26.8,25.38,23.68
1999,Uttar_Pradesh,43,BALLIA,38.62,29.51,23.35
1999,Uttar_Pradesh,44,GHOSI,30.57,25.18,24.91
1999,Uttar_Pradesh,45,AZAMGARH,34.86,30.73,24.79
1999,Uttar_Pradesh,46,LALGANJ,33.28,28.77,24.07
1999,Uttar_Pradesh,47,MACHHLISHAHR,30.8,27.57,21.0
1999,Uttar_Pradesh,48,JAUNPUR,29.99,28.74,26.31
1999,Uttar_Pradesh,49,SAIDPUR,33.74,29.28,27.1
1999,Uttar_Pradesh,50,GHAZIPUR,32.78,31.27,23.39
1999,Uttar_Pradesh,51,CHANDAULI,36.52,26.41,26.03
1999,Uttar_Pradesh,52,VARANASI,33.95,25.48,13.34
1999,Uttar_Pradesh,53,ROBERTSGANJ,27.02,24.87,21.27
1999,Uttar_Pradesh,54,MIRZAPUR,37.72,26.76,17.5
1999,Uttar_Pradesh,55,PHULPUR,26.95,24.01,22.08
1999,Uttar_Pradesh,56,ALLAHABAD,33.79,22.94,20.57
1999,Uttar_Pradesh,57,CHAIL,29.91,24.13,18.82
